antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedents1,consequents1
"frozenset({2118592, 1650992, 1709008})","frozenset({1688064, 1681904})",0.3858666666666667,0.6367666666666667,0.3211333333333333,0.8322391154111956,1.3069765723884137,0.07542630222222219,2.165184895296944,2118592,1688064
"frozenset({2118592, 1681904, 1709008})","frozenset({1688064, 1650992})",0.41533333333333333,0.6260666666666667,0.3211333333333333,0.7731942215088282,1.2350030159335985,0.06110697777777779,1.6486940316112288,2118592,1688064
"frozenset({1650992, 1681904, 1709008})","frozenset({1688064, 2118592})",0.4216666666666667,0.5271666666666667,0.3211333333333333,0.7615810276679841,1.4446684053139123,0.09884472222222221,1.9832034703801935,1650992,1688064
"frozenset({1688064, 2118592})","frozenset({1650992, 1681904, 1709008})",0.5271666666666667,0.4216666666666667,0.3211333333333333,0.6091685109073665,1.4446684053139125,0.09884472222222221,1.479751119020655,1688064,1650992
"frozenset({1688064, 1650992})","frozenset({2118592, 1681904, 1709008})",0.6260666666666667,0.41533333333333333,0.3211333333333333,0.5129379192844212,1.2350030159335985,0.06110697777777779,1.2003945488995773,1688064,2118592
"frozenset({1688064, 1681904})","frozenset({2118592, 1650992, 1709008})",0.6367666666666667,0.3858666666666667,0.3211333333333333,0.5043186933989425,1.3069765723884135,0.07542630222222219,1.238968113493153,1688064,2118592
"frozenset({1688064, 1709008})","frozenset({2118592, 1650992, 1681904})",0.7029333333333333,0.34846666666666665,0.3211333333333333,0.4568474962063733,1.3110220859184236,0.0761844977777778,1.1995403294336768,1688064,2118592
"frozenset({2118592, 1650992})","frozenset({1688064, 1681904, 1709008})",0.4184333333333333,0.546,0.3211333333333333,0.767465944395762,1.4056152827761208,0.09266873333333331,1.952402192531689,2118592,1688064
"frozenset({2118592, 1681904})","frozenset({1688064, 1650992, 1709008})",0.4465,0.5140666666666667,0.3211333333333333,0.7192235908921238,1.3990862227184357,0.09160256666666666,1.7306772135070454,2118592,1688064
"frozenset({2118592, 1709008})","frozenset({1688064, 1650992, 1681904})",0.4982,0.4825,0.3211333333333333,0.6445871805165262,1.335931980345132,0.08075183333333336,1.45605327560241,2118592,1688064
"frozenset({1650992, 1681904})","frozenset({1688064, 1709008, 2118592})",0.4971333333333333,0.48583333333333334,0.3211333333333333,0.6459702293147378,1.3296128219171275,0.07960938888888888,1.452326073232323,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1681904, 2118592})",0.5285333333333333,0.4338,0.3211333333333333,0.6075933400605449,1.4006301061792181,0.09185557333333333,1.4428909032465445,1650992,1688064
"frozenset({1681904, 1709008})","frozenset({1688064, 1650992, 2118592})",0.5615,0.4068333333333333,0.3211333333333333,0.5719204511724547,1.40578562352918,0.09269641666666667,1.3856458882263207,1681904,1688064
frozenset({1688064}),"frozenset({2118592, 1650992, 1681904, 1709008})",0.8699333333333333,0.3265,0.3211333333333333,0.3691470610774772,1.1306188700688429,0.03710009999999997,1.0676022230320699,1688064,2118592
frozenset({2118592}),"frozenset({1688064, 1650992, 1681904, 1709008})",0.5501666666666667,0.4130333333333333,0.3211333333333333,0.5837019085125719,1.4132077520278554,0.0938961611111111,1.4099672294183279,2118592,1688064
frozenset({1650992}),"frozenset({1688064, 1681904, 1709008, 2118592})",0.6576333333333333,0.4070666666666667,0.3211333333333333,0.4883166911652897,1.1995988155059523,0.05343272444444441,1.1587896714545154,1650992,1688064
frozenset({1681904}),"frozenset({1688064, 1650992, 1709008, 2118592})",0.6661333333333334,0.3786333333333333,0.3211333333333333,0.4820856685348278,1.2732256409934708,0.06891304888888888,1.1997479677938807,1681904,1688064
frozenset({1709008}),"frozenset({1688064, 1650992, 1681904, 2118592})",0.7364333333333334,0.3408,0.3211333333333333,0.43606572217444434,1.2795355697606936,0.07015685333333332,1.1689305401717633,1709008,1688064
"frozenset({1688064, 1650992, 1683024, 1688960})",frozenset({1709008}),0.3523,0.7364333333333334,0.3030333333333333,0.8601570631090926,1.1680039783312712,0.04358786999999997,1.884733491204329,1688064,1709008
"frozenset({1688064, 1650992, 1688960, 1709008})",frozenset({1683024}),0.4265,0.5378666666666667,0.3030333333333333,0.7105119187182493,1.3209815048058673,0.07363319999999998,1.5963812095032393,1688064,1683024
"frozenset({1688064, 1683024, 1688960, 1709008})",frozenset({1650992}),0.3822,0.6576333333333333,0.3030333333333333,0.7928658642944357,1.205635152761573,0.051685873333333354,1.6528741894736845,1688064,1650992
"frozenset({1688064, 1650992, 1683024, 1709008})",frozenset({1688960}),0.35146666666666665,0.7210333333333333,0.3030333333333333,0.8621965098634294,1.1957789882993335,0.049614151111111116,2.0243802707042904,1688064,1688960
"frozenset({1688960, 1650992, 1683024, 1709008})",frozenset({1688064}),0.3067666666666667,0.8699333333333333,0.3030333333333333,0.9878300554167119,1.1355238586290657,0.03616678444444443,10.687531547618986,1688960,1688064
"frozenset({1688064, 1650992, 1688960})","frozenset({1683024, 1709008})",0.5055666666666667,0.44993333333333335,0.3030333333333333,0.5993934199248367,1.3321827380163804,0.07556203777777773,1.3730844524906736,1688064,1683024
"frozenset({1688064, 1683024, 1688960})","frozenset({1650992, 1709008})",0.4436,0.5285333333333333,0.3030333333333333,0.6831229335737902,1.2924878914741238,0.06857594666666667,1.4878535451742945,1688064,1650992
"frozenset({1688064, 1688960, 1709008})","frozenset({1650992, 1683024})",0.5781,0.42506666666666665,0.3030333333333333,0.5241884333736955,1.2331911073722448,0.057302293333333365,1.208321473582162,1688064,1650992
"frozenset({1688064, 1650992, 1683024})","frozenset({1688960, 1709008})",0.4147,0.5937666666666667,0.3030333333333333,0.7307290410738686,1.230666997822717,0.05679829666666664,1.5086414626865667,1688064,1688960
"frozenset({1688064, 1650992, 1709008})","frozenset({1688960, 1683024})",0.5140666666666667,0.45393333333333336,0.3030333333333333,0.5894825573855531,1.298610421615993,0.06968133777777774,1.3301911441057233,1688064,1688960
"frozenset({1688064, 1683024, 1709008})","frozenset({1688960, 1650992})",0.4399666666666667,0.5192333333333333,0.3030333333333333,0.6887643003257822,1.3265024722201622,0.07458797444444443,1.5447028318727682,1688064,1688960
"frozenset({1688960, 1650992, 1683024})","frozenset({1688064, 1709008})",0.3582666666666667,0.7029333333333333,0.3030333333333333,0.8458317826572385,1.2032887651610942,0.051195751111111076,1.9268995373164344,1688960,1688064
"frozenset({1688960, 1650992, 1709008})","frozenset({1688064, 1683024})",0.4341333333333333,0.5184,0.3030333333333333,0.6980190417690417,1.3464873490915157,0.07797861333333334,1.5948025425883547,1688960,1688064
"frozenset({1688960, 1683024, 1709008})","frozenset({1688064, 1650992})",0.38853333333333334,0.6260666666666667,0.3030333333333333,0.7799416609471517,1.245780525418728,0.05978556444444444,1.69924636777128,1688960,1688064
"frozenset({1650992, 1683024, 1709008})","frozenset({1688064, 1688960})",0.3574333333333333,0.6889666666666666,0.3030333333333333,0.8478037862538469,1.2305439831445841,0.05677368111111111,2.043633843954249,1650992,1688064
"frozenset({1688064, 1688960})","frozenset({1650992, 1683024, 1709008})",0.6889666666666666,0.3574333333333333,0.3030333333333333,0.4398374377086458,1.2305439831445841,0.05677368111111111,1.1471074825819083,1688064,1650992
"frozenset({1688064, 1650992})","frozenset({1688960, 1683024, 1709008})",0.6260666666666667,0.38853333333333334,0.3030333333333333,0.4840272601426898,1.245780525418728,0.05978556444444444,1.185075527121384,1688064,1688960
"frozenset({1688064, 1683024})","frozenset({1688960, 1650992, 1709008})",0.5184,0.4341333333333333,0.3030333333333333,0.5845550411522634,1.346487349091516,0.07797861333333334,1.3620737347159886,1688064,1688960
"frozenset({1688064, 1709008})","frozenset({1688960, 1650992, 1683024})",0.7029333333333333,0.3582666666666667,0.3030333333333333,0.4310982549317147,1.2032887651610942,0.051195751111111076,1.1280213831235586,1688064,1688960
"frozenset({1688960, 1650992})","frozenset({1688064, 1683024, 1709008})",0.5192333333333333,0.4399666666666667,0.3030333333333333,0.5836168710277974,1.3265024722201622,0.07458797444444443,1.3449952564497893,1688960,1688064
"frozenset({1688960, 1683024})","frozenset({1688064, 1650992, 1709008})",0.45393333333333336,0.5140666666666667,0.3030333333333333,0.6675723307387281,1.298610421615993,0.06968133777777774,1.4617716221191368,1688960,1688064
"frozenset({1688960, 1709008})","frozenset({1688064, 1650992, 1683024})",0.5937666666666667,0.4147,0.3030333333333333,0.5103576039970807,1.230666997822717,0.05679829666666664,1.1953621761063973,1688960,1688064
"frozenset({1650992, 1683024})","frozenset({1688064, 1688960, 1709008})",0.42506666666666665,0.5781,0.3030333333333333,0.7129077791718946,1.2331911073722448,0.057302293333333365,1.469562633160339,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1683024, 1688960})",0.5285333333333333,0.4436,0.3030333333333333,0.5733476286579213,1.2924878914741238,0.06857594666666667,1.3041061936437548,1650992,1688064
"frozenset({1683024, 1709008})","frozenset({1688064, 1650992, 1688960})",0.44993333333333335,0.5055666666666667,0.3030333333333333,0.6735071862498148,1.3321827380163804,0.07556203777777773,1.5143773844641097,1683024,1688064
frozenset({1688064}),"frozenset({1688960, 1650992, 1683024, 1709008})",0.8699333333333333,0.3067666666666667,0.3030333333333333,0.3483408690321097,1.1355238586290655,0.03616678444444443,1.0637974677093747,1688064,1688960
frozenset({1688960}),"frozenset({1688064, 1650992, 1683024, 1709008})",0.7210333333333333,0.35146666666666665,0.3030333333333333,0.42027645508760575,1.1957789882993335,0.049614151111111116,1.1186941414141414,1688960,1688064
frozenset({1650992}),"frozenset({1688064, 1683024, 1688960, 1709008})",0.6576333333333333,0.3822,0.3030333333333333,0.4607937553854732,1.205635152761573,0.051685873333333354,1.145758244030833,1650992,1688064
frozenset({1683024}),"frozenset({1688064, 1650992, 1688960, 1709008})",0.5378666666666667,0.4265,0.3030333333333333,0.5633986117997024,1.3209815048058673,0.07363319999999998,1.3135551454932572,1683024,1688064
frozenset({1709008}),"frozenset({1688064, 1650992, 1683024, 1688960})",0.7364333333333334,0.3523,0.3030333333333333,0.41148780156610687,1.1680039783312712,0.04358786999999997,1.1005719197046606,1709008,1688064
"frozenset({1688064, 1650992, 1683696, 1688960})",frozenset({1709008}),0.37466666666666665,0.7364333333333334,0.32183333333333336,0.8589857651245553,1.1664134772885826,0.04591631111111111,1.8690784437434291,1688064,1709008
"frozenset({1688064, 1650992, 1688960, 1709008})",frozenset({1683696}),0.4265,0.6106333333333334,0.32183333333333336,0.7545916373583432,1.2357524494104644,0.06139821666666667,1.5866071656050962,1688064,1683696
"frozenset({1688064, 1683696, 1688960, 1709008})",frozenset({1650992}),0.42156666666666665,0.6576333333333333,0.32183333333333336,0.763422155451886,1.160862925822727,0.04459704111111118,1.44716284536542,1688064,1650992
"frozenset({1688064, 1650992, 1683696, 1709008})",frozenset({1688960}),0.3751,0.7210333333333333,0.32183333333333336,0.8579934239758288,1.1899497350688764,0.05137373000000006,1.9644630162703398,1688064,1688960
"frozenset({1688960, 1650992, 1683696, 1709008})",frozenset({1688064}),0.32656666666666667,0.8699333333333333,0.32183333333333336,0.9855057670715526,1.1328520580943588,0.03774210444444448,8.973684037558721,1688960,1688064
"frozenset({1688064, 1650992, 1688960})","frozenset({1683696, 1709008})",0.5055666666666667,0.5028333333333334,0.32183333333333336,0.6365794158370146,1.265984917143549,0.06761756111111111,1.3680201076439285,1688064,1683696
"frozenset({1688064, 1683696, 1688960})","frozenset({1650992, 1709008})",0.49056666666666665,0.5285333333333333,0.32183333333333336,0.6560440307127812,1.2412538421659585,0.06255249777777783,1.3707180824443568,1688064,1650992
"frozenset({1688064, 1688960, 1709008})","frozenset({1650992, 1683696})",0.5781,0.4588333333333333,0.32183333333333336,0.5567087585769476,1.2133136765207722,0.05658178333333341,1.2207925988553594,1688064,1650992
"frozenset({1688064, 1650992, 1683696})","frozenset({1688960, 1709008})",0.44426666666666664,0.5937666666666667,0.32183333333333336,0.7244147659063627,1.2200327276253793,0.058042595555555576,1.4740751066339965,1688064,1688960
"frozenset({1688064, 1650992, 1709008})","frozenset({1688960, 1683696})",0.5140666666666667,0.5056666666666667,0.32183333333333336,0.6260536895344314,1.238075852737834,0.06188695555555557,1.3219366510606325,1688064,1688960
"frozenset({1688064, 1683696, 1709008})","frozenset({1688960, 1650992})",0.4891333333333333,0.5192333333333333,0.32183333333333336,0.6579664713097997,1.2671884277649093,0.06785900222222224,1.40561268512984,1688064,1688960
"frozenset({1688960, 1650992, 1683696})","frozenset({1688064, 1709008})",0.3826333333333333,0.7029333333333333,0.32183333333333336,0.8411011412143916,1.1965589072663008,0.05286760888888892,1.869533040935674,1688960,1688064
"frozenset({1688960, 1650992, 1709008})","frozenset({1688064, 1683696})",0.4341333333333333,0.5799666666666666,0.32183333333333336,0.7413237100737101,1.2782177885057362,0.07005047111111118,1.623779796180865,1688960,1688064
"frozenset({1688960, 1683696, 1709008})","frozenset({1688064, 1650992})",0.42993333333333333,0.6260666666666667,0.32183333333333336,0.748565669095984,1.1956644698583494,0.05266640444444448,1.4872007811696994,1688960,1688064
"frozenset({1650992, 1683696, 1709008})","frozenset({1688064, 1688960})",0.3827333333333333,0.6889666666666666,0.32183333333333336,0.840881379550601,1.2204964626502508,0.05814282444444452,1.9547261813537693,1650992,1688064
"frozenset({1688064, 1688960})","frozenset({1650992, 1683696, 1709008})",0.6889666666666666,0.3827333333333333,0.32183333333333336,0.46712467947167263,1.2204964626502508,0.05814282444444452,1.1583697778584832,1688064,1650992
"frozenset({1688064, 1650992})","frozenset({1688960, 1683696, 1709008})",0.6260666666666667,0.42993333333333333,0.32183333333333336,0.514056011074433,1.1956644698583494,0.05266640444444448,1.1731118805010776,1688064,1688960
"frozenset({1688064, 1683696})","frozenset({1688960, 1650992, 1709008})",0.5799666666666666,0.4341333333333333,0.32183333333333336,0.5549169492499569,1.2782177885057362,0.07005047111111118,1.2713732093663914,1688064,1688960
"frozenset({1688064, 1709008})","frozenset({1688960, 1650992, 1683696})",0.7029333333333333,0.3826333333333333,0.32183333333333336,0.4578433232169955,1.1965589072663008,0.05286760888888892,1.13872371789265,1688064,1688960
"frozenset({1688960, 1650992})","frozenset({1688064, 1683696, 1709008})",0.5192333333333333,0.4891333333333333,0.32183333333333336,0.6198240996340759,1.2671884277649093,0.06785900222222224,1.3437639423618148,1688960,1688064
"frozenset({1688960, 1683696})","frozenset({1688064, 1650992, 1709008})",0.5056666666666667,0.5140666666666667,0.32183333333333336,0.6364535266974292,1.238075852737834,0.06188695555555557,1.336647083711091,1688960,1688064
"frozenset({1688960, 1709008})","frozenset({1688064, 1650992, 1683696})",0.5937666666666667,0.44426666666666664,0.32183333333333336,0.5420198731263685,1.2200327276253793,0.058042595555555576,1.2134442101822345,1688960,1688064
"frozenset({1650992, 1683696})","frozenset({1688064, 1688960, 1709008})",0.4588333333333333,0.5781,0.32183333333333336,0.7014166363966583,1.2133136765207722,0.05658178333333341,1.4130057177615578,1650992,1688064
"frozenset({1650992, 1709008})","frozenset({1688064, 1683696, 1688960})",0.5285333333333333,0.49056666666666665,0.32183333333333336,0.608917759838547,1.2412538421659585,0.06255249777777783,1.3026245659302267,1650992,1688064
"frozenset({1683696, 1709008})","frozenset({1688064, 1650992, 1688960})",0.5028333333333334,0.5055666666666667,0.32183333333333336,0.6400397746105403,1.2659849171435489,0.06761756111111111,1.3735776856967463,1683696,1688064
frozenset({1688064}),"frozenset({1688960, 1650992, 1683696, 1709008})",0.8699333333333333,0.32656666666666667,0.32183333333333336,0.3699517204383478,1.1328520580943588,0.03774210444444448,1.068859887692838,1688064,1688960
frozenset({1688960}),"frozenset({1688064, 1650992, 1683696, 1709008})",0.7210333333333333,0.3751,0.32183333333333336,0.4463501456243355,1.1899497350688764,0.05137373000000006,1.1286917084168337,1688960,1688064
frozenset({1650992}),"frozenset({1688064, 1683696, 1688960, 1709008})",0.6576333333333333,0.42156666666666665,0.32183333333333336,0.4893811140960009,1.160862925822727,0.04459704111111118,1.1328083416054533,1650992,1688064
